datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,weather
19/2/2023,34,24.9,27.9,36.8,24.9,30.1,23.1,76.9,1.4,100,20.83,22.3,167,1010.7,63.2,10,195.4,16.8,9,0.96,"Rain, Partially cloudy",1
20/2/2023,33,24,27.6,34.6,24,28.9,22.2,75.1,0,0,0,20.5,233,1010.9,51.7,9.9,247.8,21.5,9,0,Partially cloudy,2
21/2/2023,33.7,23,27.7,34.6,23,28.8,21.1,69.9,0,0,0,20.5,205.8,1011.6,36.3,10,245.2,21,9,0.03,Partially cloudy,2
22/2/2023,33,23,27.5,34.6,23,28.8,21.2,70.9,0,0,0,16.6,199.4,1011.7,43.6,9.1,279.3,24.1,10,0.06,Partially cloudy,2
23/2/2023,33,23.9,27.9,35.3,23.9,29.3,21.4,69.6,0,0,0,16,202.5,1010.8,44.3,9,288,25,10,0.1,Partially cloudy,2
24/2/2023,34,23.9,27.5,34.5,23.9,28.5,21.4,72,0,0,0,19.6,129.9,1010.9,42.6,9.5,292.7,25.3,10,0.13,Partially cloudy,2
25/2/2023,33,23,27.2,33.5,23,28,19.6,65.5,0,0,0,14.8,8.9,1013.4,43.6,9.4,296.3,25.7,10,0.16,Partially cloudy,2
26/2/2023,34,22,27.7,34.1,22,28.1,17.2,54.7,0,0,0,16.6,30.4,1014.6,28.4,9.9,297.8,25.8,10,0.19,Partially cloudy,2
27/2/2023,34,22,27.7,34.5,22,28.7,18.3,58.1,0,0,0,18.4,29.1,1014.4,33.6,9.1,247.8,21.5,9,0.25,Partially cloudy,2
28/2/2023,34,24,28.5,35.7,24,30.5,21,65.5,0.1,100,4.17,14.8,67.2,1013.4,56.6,9.7,235.7,20.4,10,0.26,"Rain, Partially cloudy",1
1/3/2023,35,25,28.9,37.2,25,31.1,22.4,70.2,0,0,0,24.1,166.2,1013.5,49,9.1,264.1,22.9,10,0.29,Partially cloudy,2
2/3/2023,35,24,29.1,38.5,24,30.8,21.3,64.8,0,0,0,16.6,98.5,1013.2,35,10,212.3,18.3,9,0.33,Partially cloudy,2
3/3/2023,33,23,27.8,34.6,23,28.9,19.8,63,0,0,0,18.4,288.9,1014.5,33.5,9.1,255.6,22.1,9,0.36,Partially cloudy,2
4/3/2023,32,22,26.9,32.8,22,27.5,19.3,64.9,0,0,0,14.8,155.1,1015.4,43,9.2,204.1,17.8,8,0.39,Partially cloudy,2
5/3/2023,33,22,27.1,32.2,22,27.1,17.5,58.7,0,0,0,16.6,126.1,1014.7,27.1,9.8,274.9,23.6,10,0.42,Partially cloudy,2
6/3/2023,32,22,26.6,32.9,22,27.3,18.7,63,0,0,0,24.1,189.4,1013.7,36.7,9.1,235.8,20.5,8,0.46,Partially cloudy,2
7/3/2023,34,21,27.2,34.1,21,27.6,18.8,63,0,0,0,18.4,122.4,1013.7,29.5,9.6,304,26.2,10,0.5,Partially cloudy,2
8/3/2023,33,22,27.2,34,22,27.8,19.5,65.4,0,0,0,21.2,148.3,1013.5,29.5,9.9,306.9,26.6,10,0.52,Partially cloudy,2
9/3/2023,33,23,27.2,33,23,27.5,19.2,64.4,0,0,0,18.4,133.8,1012.5,28.4,10,310.6,26.8,10,0.56,Partially cloudy,2
10/3/2023,33,22,26.8,34.9,22,27.4,20.3,70.5,0,0,0,18.4,156.2,1011.9,26.2,9.5,313,26.9,10,0.59,Partially cloudy,2
11/3/2023,33,23,27.3,35.3,23,28.3,20.8,69.7,0,0,0,18.4,135.6,1012.1,32.9,9.2,310,26.8,10,0.63,Partially cloudy,2
12/3/2023,33,24,27.5,34,24,28.3,20.8,69,0,0,0,16.6,145.1,1012.3,47.4,9.7,308.2,26.6,10,0.66,Partially cloudy,2
13/3/2023,33,23,27.7,34.4,23,28.4,19.7,64.4,0,0,0,18.4,116.4,1011.9,40.3,9.6,309.4,26.6,10,0.7,Partially cloudy,2
14/3/2023,34,22.9,27.8,33.3,22.9,28.1,18.9,62.8,0,0,0,18.4,138.1,1010.5,28.9,9.3,310.5,26.6,10,0.74,Partially cloudy,2
15/3/2023,35.6,23,27.8,35.1,23,28.1,19.7,65.1,0,0,0,21.6,137.2,1011,19.4,12.8,309.7,26.7,10,0.75,Clear,4
16/3/2023,35,23.7,28.6,36.5,23.7,29.4,19.6,60.9,0,0,0,22.2,120.9,1012,41.1,12,309.6,26.9,10,0.81,Partially cloudy,2
17/3/2023,35,24,28.4,36.9,24,29.7,21.1,66.9,0,0,0,20.5,133.8,1011.6,28.3,9.9,300.1,26,10,0.84,Partially cloudy,2
18/3/2023,34,25,28.6,37.3,25,30.4,21.6,67.5,0,0,0,20.5,144.1,1010.6,37.9,10.2,290,25.1,10,0.88,Partially cloudy,2
19/3/2023,35.8,25.9,29.5,38.7,25.9,31.5,21.7,65,0,0,0,20.5,144.4,1009.8,27.7,10.3,308.8,26.9,10,0.91,Partially cloudy,2
20/3/2023,34,26,29.2,38.3,26,31.9,22.9,70.6,0,0,0,20.5,155.7,1009.6,42.4,10.1,306.2,26.5,10,0.95,Partially cloudy,2
21/3/2023,35,25.9,29,40.6,25.9,32.3,23.8,75.3,0,0,0,20.5,150,1009.3,37,10.3,309,26.8,10,0.98,Partially cloudy,2
22/3/2023,35,25.9,29,40.6,25.9,32,23.8,75.4,0,0,0,18.4,158.2,1008.2,50.7,9.9,311.7,27.1,10,0,Partially cloudy,2
23/3/2023,33,26,29.3,38.1,26,33.4,24,74.6,0,0,0,14.8,173.3,1008.6,52.2,10.3,310.4,26.9,10,0.05,Partially cloudy,2
24/3/2023,35,26,29.4,41.4,26,33.7,24.4,76,0,0,0,22.3,178.6,1009.1,47.8,10.2,311.3,27,10,0.08,Partially cloudy,2
25/3/2023,33,26,28.8,37.8,26,32.6,23.9,76.2,0,0,0,18.4,159.6,1010,43,10.3,263.4,22.7,10,0.11,Partially cloudy,2
26/3/2023,36,25,29.5,41.9,25,32.7,23.6,73,0,0,0,18.6,156.6,1009,38.8,9.7,313.8,27.1,10,0.14,Partially cloudy,2
27/3/2023,34,26.9,29.5,39.2,30.3,34.2,24.4,75.5,0,0,0,18.4,154.4,1009.5,49.1,10.3,295.4,25.5,10,0.18,Partially cloudy,2
28/3/2023,36,26.9,30.3,43.2,30.6,35.6,24.5,72.9,0.1,100,4.17,24.1,143.5,1010.2,40.3,10.2,276.1,23.9,10,0.21,"Rain, Partially cloudy",1
29/3/2023,36,26,30.1,39.8,26,32.8,22.1,64.8,0.2,100,4.17,16.6,137.6,1010.5,45.7,10.3,301.5,26,10,0.25,"Rain, Partially cloudy",1
30/3/2023,34,26.9,29.5,39.3,29.9,33.8,23.8,72.5,0,0,0,24.1,157.7,1009.4,46.9,10.2,246.3,21.3,10,0.27,Partially cloudy,2
31/3/2023,33,26.9,29.2,39.2,29.9,33.7,24.2,75.5,1.2,100,12.5,18.4,162.4,1009.8,58.8,10.3,189.1,16.4,6,0.31,"Rain, Partially cloudy",1
1/4/2023,34,26.9,29.1,41.9,29.9,34,24.6,77.4,0,0,0,18.4,151,1009.5,49.2,10.1,298,25.8,10,0.34,Partially cloudy,2
2/4/2023,36,25,29.7,39.2,25,33.4,23.8,73.2,0,0,0,17.7,156.9,1008.8,50,10.1,314.5,27.3,10,0.37,Partially cloudy,2
3/4/2023,34,26,29.2,40.6,26,34,24.6,77.7,2,100,25,18.4,170.7,1008.7,67.3,9.7,212.2,18.5,10,0.4,"Rain, Partially cloudy",1
4/4/2023,36,26,30.1,41.5,26,35.6,24.9,75.5,1.1,100,16.67,22.3,173.5,1008,51.1,9.1,256.8,22.2,10,0.44,"Rain, Partially cloudy",1
5/4/2023,34.8,27,30.2,40.6,31.2,35.9,24.9,75.1,1,100,4.17,18.4,180.5,1008.7,52.6,10.2,207.7,18,7,0.47,"Rain, Partially cloudy",1
6/4/2023,35,26,30.2,43.3,26,35.7,24.9,75.1,0,0,0,19.9,164.9,1009,54.3,10,314.9,27.3,10,0.5,Partially cloudy,2
7/4/2023,35,27.9,30.4,40.6,32.4,36.2,24.8,72.9,0,0,0,20.3,166,1010.5,54.2,10.2,267.3,23.1,9,0.54,Partially cloudy,2
8/4/2023,36.7,27,31,40.3,31.2,35.9,23.8,68.6,0,0,0,16.6,148.1,1011.9,36.3,10.3,321.1,27.8,10,0.57,Partially cloudy,2
9/4/2023,36,27.9,30.7,40.6,32.7,36.6,24.7,72.3,0.3,100,8.33,22.3,161.1,1011.6,40,9.9,266.6,22.9,9,0.61,"Rain, Partially cloudy",1
10/4/2023,34,26,30,41.8,26,35.9,25.3,76.8,1.1,100,20.83,18.4,155.8,1010.4,51.9,9.4,313.3,27.2,10,0.64,"Rain, Partially cloudy",1
11/4/2023,34,27.9,30.1,41.9,32.6,36.2,25.2,75.8,0.7,100,8.33,16,155.2,1009.8,72.9,9.7,156.8,13.5,8,0.68,"Rain, Partially cloudy",1
12/4/2023,35,27.9,30.1,42.3,33.2,37.1,25.9,79.2,0.7,100,16.67,16.6,170.2,1008.8,58.8,9.3,217.7,18.8,7,0.72,"Rain, Partially cloudy",1
13/4/2023,35,28,30.8,43,34.3,38.3,26.1,77.7,0.9,100,8.33,14.8,173.4,1008.8,51.6,9.5,207.5,17.9,8,0.75,"Rain, Partially cloudy",1
14/4/2023,35,28.9,31,44.9,36.5,40.2,26.9,79.9,0.7,100,8.33,16.6,176.3,1008.3,62.9,9.1,214,18.5,9,0.79,"Rain, Partially cloudy",1
15/4/2023,35,23,30.2,45.7,23,38.6,26.8,83.3,29.2,100,16.67,22.3,192.3,1007.6,67.1,8,192.8,16.7,7,0.82,"Rain, Partially cloudy",1
16/4/2023,34,25,28.7,43.8,25,33.7,25.7,84.9,19,100,4.17,16.6,138.3,1007.8,53.8,8.4,183.3,15.9,9,0.86,"Rain, Partially cloudy",1
17/4/2023,34,27,30.1,45.3,30.6,37.8,26.5,82.1,1.3,100,20.83,18.4,154.5,1009.3,48.9,9.9,254.5,22.1,10,0.89,"Rain, Partially cloudy",1
18/4/2023,34,27.9,30.2,39.3,33.3,36.7,25.5,77,0.3,100,8.33,20.5,159,1009.7,48.5,10.2,289.3,24.8,9,0.93,"Rain, Partially cloudy",1
19/4/2023,34,27.9,30.3,43.8,33.3,37.8,26.2,79.8,0.7,100,16.67,18.4,179.5,1007.2,53.2,9.6,205.5,17.7,9,0.97,"Rain, Partially cloudy",1
20/4/2023,36,28,30.9,44.6,34.5,39.2,26.5,79.4,0.2,100,8.33,16.6,213.8,1005.5,55,9,216.2,18.7,9,0,"Rain, Partially cloudy",1
21/4/2023,36,28,31.1,48.7,34.4,41.1,27.5,82.3,0.1,100,4.17,19.6,198.8,1005.8,58.1,9.1,279,24.2,10,0.03,"Rain, Partially cloudy",1
22/4/2023,36,28.9,31.5,44.9,37.9,41.2,27.1,78.8,0.4,100,16.67,20.5,189.4,1006.7,54.6,9.7,254.5,22.1,8,0.07,"Rain, Partially cloudy",1
23/4/2023,36,28,31.2,40.8,34.5,38.2,25.5,74.1,0,0,0,17.7,160.2,1008.5,40.1,10.2,319.6,27.7,10,0.1,Partially cloudy,2
